"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"19084","ITBEES","Nippon India Nifty IT ETF","EQ","1.0000","1","ETF","E","NSE","46.4500","30.9600","","","2582874"
"11319","LICNETFN50","LIC Nifty ETF","EQ","1.0000","1","ETF","E","NSE","283.6600","189.1100","","","423008"
"6353","NIFTYETF","Mirae Asset Nifty 50 ETF","EQ","1.0000","1","ETF","E","NSE","274.7700","183.1800","","","436638"
"18284","HNGSNGBEES","Nippon India Hang Sen ETF","EQ","1.0000","1","ETF","E","NSE","274.2700","182.8400","","","382971"
"22243","EBBETF0425","Edelweiss BHARAT Bond ETF","EQ","1.0000","1","ETF","E","NSE","1417.9500","945.3000","","","84599"
"10576","NIFTYBEES","Nippon India Nifty Bees ETF","EQ","1.0000","1","ETF","E","NSE","287.7000","191.8000","","","416557"
"17700","LTGILTBEES","Nippon Long Term Gilt ETF","EQ","1.0000","1","ETF","E","NSE","30.1900","20.1200","","","3974267"
"590095","GOLDBEES","Nippon India Gold Bees ETF","E","1.0000","1","ETF","E","BSE","63.7600","42.5100","","","-1"
"11441","LICNETFSEN","LIC Sensex ETF","EQ","1.0000","1","ETF","E","NSE","944.2200","629.4800","","","127087"
"19289","MOM50","Motilal Oswal M50 ETF","EQ","1.0000","1","ETF","E","NSE","264.5000","176.3300","","","58032"
"11457","KOTAKNV20","Kotak NV 20 ETF","EQ","1.0000","1","ETF","E","NSE","161.8600","107.9100","","","136725"
"7361","SETFNIFBK","SBI Nifty Bank ETF","EQ","1.0000","1","ETF","E","NSE","560.1300","373.4200","","","185402"
"2636","DIVOPPBEES","Nip ETF Div Opportunities","EQ","1.0000","1","ETF","E","NSE","85.9400","57.2900","","","183531"
"21254","LOWVOLIETF","ICICI Pru Nifty Low 30 ETF","EQ","1.0000","1","ETF","E","NSE","226.1200","150.7500","","","530546"
"1927","LIQUIDETF","DSP Liquid ETF","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","99993"
"22440","UTIBANKETF","UTI Bank ETF","EQ","1.0000","1","ETF","E","NSE","56.3200","37.5500","","","2130339"
"19679","GOLDIETF","ICICI Prudential Gold ETF","EQ","1.0000","1","ETF","E","NSE","65.6100","43.7400","","","1828581"
"15229","LICNFNHGP","LIC Nifty 100 ETF","EQ","1.0000","1","ETF","E","NSE","283.4200","188.9500","","","423377"
"590097","KOTAKGOLD","Kotak Mahindra Gold ETF","E","1.0000","1","ETF","E","BSE","64.0900","42.7200","","","-1"
"29577","NIF100BEES","Nippon India Nifty 100 ETF","EQ","1.0000","1","ETF","E","NSE","276.0400","184.0300","","","300408"
"25640","LICMFGOLD","IDBI Gold ETF","EQ","5.0000","1","ETF","E","NSE","6868.4000","4579.0000","","","6441"
"17152","MIDCAPIETF","ICICI Pru Midcap 150 ETF","EQ","1.0000","1","ETF","E","NSE","218.1100","145.4000","","","434852"
"590113","HNGSNGBEES","Nippon India Hang Sen ETF","E","1.0000","1","ETF","E","BSE","274.2700","182.8400","","","-1"
"17181","NEXT50","Mirae Asset Nifty Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","674.0500","449.3600","","","94386"
"29553","NIFTYIETF","ICICI Prudential Nifty India","EQ","1.0000","1","ETF","E","NSE","286.1500","190.7600","","","419292"
"11591","HDFCNIFTY","HDFCNIFTY","EQ","1.0000","1","ETF","E","NSE","284.7000","189.8000","","","421431"
"18292","IVZINGOLD","Invesco India Gold ETF","EQ","5.0000","1","ETF","E","NSE","6655.8000","4437.2000","","","5858"
"17702","MIDSELIETF","ICICI Prudential Midcap ETF","EQ","1.0000","1","ETF","E","NSE","171.6000","114.4000","","","95957"
"17044","SHARIABEES","Nippon India Shariah ETF","EQ","1.0000","1","ETF","E","NSE","597.4300","398.2800","","","10220"
"12978","NPBET","Tata Private Bank ETF","EQ","1.0000","1","ETF","E","NSE","289.5400","193.0300","","","11078"
"5851","KOTAKBKETF","Kotak Banking ETF","EQ","1.0000","1","ETF","E","NSE","565.7700","377.1800","","","212056"
"7218","SBIETFQLTY","SBI Quality ETF","EQ","1.0000","1","ETF","E","NSE","234.3900","156.2600","","","67921"
"533244","GOLDIETF","ICICI Prudential Gold ETF","E","1.0000","1","ETF","E","BSE","65.6100","43.7400","","","-1"
"21252","AXISNIFTY","Axis Nifty ETF","EQ","1.0000","1","ETF","E","NSE","279.6700","186.4400","","","429060"
"9847","NV20BEES","Nippon India Nv20 ETF","EQ","1.0000","1","ETF","E","NSE","162.7900","108.5200","","","252934"
"15061","KOTAKPSUBK","Kotak Mahindra PSU Bank ETF","EQ","1.0000","1","ETF","E","NSE","771.5000","514.3300","","","155522"
"6062","LICNETFGSC","LIC MF G-SEC Long Term ETF","EQ","1.0000","1","ETF","E","NSE","29.7400","19.8300","","","4033364"
"10176","SETFNIF50","SBI Nifty 50 ETF","EQ","1.0000","1","ETF","E","NSE","271.9800","181.3200","","","440792"
"522","ICICIB22","ICICI Bharat 22 ETF","EQ","1.0000","1","ETF","E","NSE","115.1100","76.7400","","","1041050"
"533570","AXISGOLD","Axis Gold ETF","E","1.0000","1","ETF","E","BSE","63.9100","42.6000","","","-1"
"4378","SENSEXIETF","ICICI Prudential Sensex ETF","EQ","1.0000","1","ETF","E","NSE","958.9000","639.2700","","","125083"
"7353","SETFNN50","SBI Nifty Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","700.0400","466.6900","","","18231"
"11386","PVTBANIETF","ICICI Pru Private Banks ETF","EQ","1.0000","1","ETF","E","NSE","282.7000","188.4700","","","424402"
"17395","SETF10GILT","SBI 10 year Gilt ETF","EQ","1.0000","1","ETF","E","NSE","270.2200","180.1500","","","45409"
"533172","IVZINGOLD","Invesco India Gold ETF","E","1.0000","1","ETF","E","BSE","6655.8000","4437.2000","","","-1"
"533719","LICMFGOLD","IDBI Gold ETF","E","1.0000","1","ETF","E","BSE","6868.4100","4578.9400","","","-1"
"15032","PSUBNKBEES","Nippon India PSU Bank ETF","EQ","1.0000","1","ETF","E","NSE","86.0500","57.3600","","","1394246"
"11439","BANKBEES","Nippon India Bank Bees ETF","EQ","1.0000","1","ETF","E","NSE","564.9100","376.6000","","","212328"
"18783","IDFNIFTYET","IDFC Nifty ETF","EQ","1.0000","1","ETF","E","NSE","279.4300","186.2800","","","4673"
"10515","UTISENSETF","UTI Sensex ETF","EQ","1.0000","1","ETF","E","NSE","924.4400","616.2900","","","129798"
"14535","GOLDSHARE","UTI Gold ETF","EQ","5.0000","1","ETF","E","NSE","63.9500","42.6500","","","1876033"
"16253","EBBETF0430","Bharat Bond ETF - April 2030","EQ","1.0000","1","ETF","E","NSE","1600.4400","1066.9600","","","74860"
"533385","MON100","Motilal Oswal Nasdaq ETF","E","1.0000","1","ETF","E","BSE","168.6300","112.4200","","","-1"
"21423","MOM100","Motilal Oswal M100 ETF","EQ","1.0000","1","ETF","E","NSE","61.7200","41.1500","","","1943960"
"7838","NETF","Tata Nifty ETF","EQ","1.0000","1","ETF","E","NSE","275.2800","183.5200","","","435901"
"20532","AXISGOLD","Axis Gold ETF","EQ","1.0000","1","ETF","E","NSE","63.9100","42.6000","","","1877538"
"24217","IVZINNIFTY","Invesco India Nifty ETF","EQ","1.0000","1","ETF","E","NSE","2901.0300","1934.0200","","","10682"
"9168","UTISXN50","UTI Sensex Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","84.9000","56.6000","","","33190"
"22344","ALPL30IETF","ICICI Prudential Alpha Low ETF","EQ","1.0000","1","ETF","E","NSE","298.4600","198.9700","","","402039"
"14428","GOLDBEES","Nippon India Gold Bees ETF","EQ","1.0000","1","ETF","E","NSE","63.7600","42.5100","","","1880426"
"17475","NV20IETF","ICICI Prudential NV20 ETF","EQ","1.0000","1","ETF","E","NSE","158.5800","105.7200","","","256623"
"590101","GOLDSHARE","UTI Gold ETF","E","1.0000","1","ETF","E","BSE","63.9700","42.6400","","","-1"
"10939","JUNIORBEES","Nippon India Junior Bees ETF","EQ","1.0000","1","ETF","E","NSE","707.1900","471.4600","","","169614"
"18102","KOTAKNIFTY","Kotak Nifty ETF","EQ","1.0000","1","ETF","E","NSE","280.1600","186.7700","","","428282"
"16819","QNIFTY","Quantum Nifty ETF","EQ","1.0000","1","ETF","E","NSE","2783.9100","1855.9400","","","7754"
"2328","CPSEETF","CPSE ETF","EQ","1.0000","1","ETF","E","NSE","89.6000","59.7300","","","1337026"
"30392","NIF100IETF","ICICI Prudential Nifty 100 ETF","EQ","1.0000","1","ETF","E","NSE","290.1700","193.4400","","","91746"
"14858","KOTAKGOLD","Kotak Mahindra Gold ETF","EQ","1.0000","1","ETF","E","NSE","64.0900","42.7200","","","1871889"
"4838","LIQUIDIETF","ICICI Liquid ETF","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","99992"
"22739","MON100","Motilal Oswal Nasdaq ETF","EQ","1.0000","1","ETF","E","NSE","168.6300","112.4200","","","711371"
"22239","EBBETF0431","Bharat Bond ETF April 2031","EQ","1.0000","1","ETF","E","NSE","1428.3400","952.2300","","","83977"
"8506","MID150BEES","Nippon Nifty Midcap 150 ETF","EQ","1.0000","1","ETF","E","NSE","218.4800","145.6500","","","549211"
"2435","CONSUMBEES","Nippo India Consumption ETF","EQ","1.0000","1","ETF","E","NSE","126.8100","84.5400","","","122792"
"4529","NEXT50IETF","ICICI Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","68.9500","45.9600","","","1740270"
"722","SBIETFPB","SBI Private Bank ETF","EQ","1.0000","1","ETF","E","NSE","285.8500","190.5600","","","26908"
"740","SBIETFIT","SBI IT ETF","EQ","1.0000","1","ETF","E","NSE","463.7100","309.1400","","","18833"
"1044","AXISBNKETF","Axis Banking ETF","EQ","1.0000","1","ETF","E","NSE","562.4100","374.9400","","","151017"
"1143","SDL24BEES","Nippon Nifty CPSE SDL 24 ETF","EQ","1.0000","1","ETF","E","NSE","142.5100","95.0000","","","841907"
"1200","ESG","Mirae ESG Sector Leaders ETF","EQ","1.0000","1","ETF","E","NSE","43.1600","28.7700","","","1189896"
"1507","MOGSEC","Motilal Oswal 5 yr GSec ETF","EQ","1.0000","1","ETF","E","NSE","65.3500","43.5600","","","414313"
"533230","HDFCGOLD","HDFCGOLD","E","1.0000","1","ETF","E","BSE","65.5900","43.7200","","","-1"
"19543","HDFCGOLD","HDFCGOLD","EQ","1.0000","1","ETF","E","NSE","65.5900","43.7200","","","1829170"
"2627","KOTAKIT","Kotak IT ETF","EQ","1.0000","1","ETF","E","NSE","46.1700","30.7800","","","969981"
"21478","UTINEXT50","UTI Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","70.4100","46.9400","","","1703929"
"3010","AXISTECETF","Axis Technology ETF","EQ","1.0000","1","ETF","E","NSE","460.8400","307.2300","","","137852"
"3022","SDL26BEES","Nippon Nifty 2026 Maturity ETF","EQ","1.0000","1","ETF","E","NSE","142.0000","94.6700","","","844583"
"3172","GILT5YBEES","Nippon 5 Year Gilt ETF","EQ","1.0000","1","ETF","E","NSE","65.7100","43.8000","","","773524"
"11006","LIQUIDBEES","Nippon LiquidBees ETF","EQ","1.0000","1","ETF","E","NSE","1050.0000","950.0000","","","99956"
"3507","MAFANG","Mirae Asset FANG+ETF","EQ","1.0000","1","ETF","E","NSE","90.3300","60.2200","","","1328363"
"3530","AXISBPSETF","Axis Bond Plus ETF","EQ","1.0000","1","ETF","E","NSE","13.7800","9.1900","","","8703215"
"3608","AXISHCETF","Axis Healthcare ETF","EQ","1.0000","1","ETF","E","NSE","137.9100","91.9400","","","49199"
"3626","HEALTHIETF","ICICI Prud HealthCare ETF","EQ","1.0000","1","ETF","E","NSE","138.3100","92.2000","","","278643"
"4973","PHARMABEES","Nippon Nifty Pharma","EQ","1.0000","1","ETF","E","NSE","21.7300","14.4800","","","5521554"
"5168","SBIETFCON","SBI Consumption ETF","EQ","1.0000","1","ETF","E","NSE","117.3700","78.2400","","","68775"
"5220","BFSI","Mirae Nifty Fin Serv ETF","EQ","1.0000","1","ETF","E","NSE","25.0200","16.6800","","","3835360"
"5306","FMCGIETF","ICICI Prud FMCG ETF","EQ","1.0000","1","ETF","E","NSE","684.4500","456.3000","","","59888"
"5732","AXISCETF","Axis Consumption ETF","EQ","1.0000","1","ETF","E","NSE","117.4000","78.2700","","","42655"
"5782","MASPTOP50","Mirae Asset S&P 500 Top 50 ETF","EQ","1.0000","1","ETF","E","NSE","43.8600","29.2400","","","2735948"
"6297","HEALTHY","ABSL Nifty Healthcare ETF","EQ","1.0000","1","ETF","E","NSE","13.8900","9.2600","","","959565"
"3001","BSE500IETF","ICICI BSE 500 ETF","EQ","1.0000","1","ETF","E","NSE","39.7400","26.4900","","","1675710"
"6446","CONSUMIETF","ICICI Prud Consumption ETF","EQ","1.0000","1","ETF","E","NSE","117.6300","78.4200","","","160805"
"6462","TECH","Aditya Birla Nifty IT ETF","EQ","1.0000","1","ETF","E","NSE","45.4300","30.2800","","","1080565"
"6606","DSPNEWETF","DSP Nifty 50 Eq Weight ETF","EQ","1.0000","1","ETF","E","NSE","331.8400","221.2300","","","157012"
"13987","ABSLBANETF","Aditya Birla Banking ETF","EQ","1.0000","1","ETF","E","NSE","55.8700","37.2400","","","2147276"
"24781","BSLNIFTY","Aditya Birla Sun Life Nifty 50 ETF","EQ","1.0000","1","ETF","E","NSE","29.6000","19.7300","","","4052814"
"23804","BSLGOLDETF","Aditya Birla Sun Life Gold ETF","EQ","1.0000","1","ETF","E","NSE","67.4100","44.9400","","","1779929"
"5957","BSLSENETFG","Aditya Birla Sensex ETF","EQ","1.0000","1","ETF","E","NSE","84.1400","56.0900","","","1426106"
"533408","BSLGOLDETF","Aditya Birla Sun Life Gold ETF","E","1.0000","1","ETF","E","BSE","67.4100","44.9400","","","-1"
"7339","ABSLNN50ET","Aditya Birla Sun Life Nifty Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","68.6600","45.7700","","","334039"
"7074","MAHKTECH","Mirae Hang Seng Tech ETF","EQ","1.0000","1","ETF","E","NSE","12.9900","8.6600","","","6229737"
"7196","BBETF0432","Bharat Bond April 2032 ETF","EQ","1.0000","1","ETF","E","NSE","1340.8800","893.9200","","","89477"
"590099","QGOLDHALF","Quantum Gold ETF","E","1.0000","1","ETF","E","BSE","63.6700","42.4400","","","-1"
"15330","QGOLDHALF","Quantum Gold ETF","EQ","1.0000","1","ETF","E","NSE","63.6700","42.4400","","","1084330"
"7422","MONQ50","Motilal Oswal Nasdaq Q 50 ETF","EQ","1.0000","1","ETF","E","NSE","69.0000","46.0000","","","107093"
"7412","KOTAKALPHA","Kotak Nifty Alpha 50 ETF","EQ","1.0000","1","ETF","E","NSE","54.1200","36.0800","","","612364"
"7451","DSPN50ETF","DSP Nifty 50 ETF","EQ","1.0000","1","ETF","E","NSE","266.1300","177.4200","","","145253"
"7456","DSPQ50ETF","DSP Nifty Midcap 150 ETF","EQ","1.0000","1","ETF","E","NSE","253.0800","168.7200","","","127742"
"590098","SBIGETS","SBI Gold ETF","E","1.0000","1","ETF","E","BSE","65.6100","43.7400","","","-1"
"17272","SETFGOLD","SBI Gold ETF","EQ","1.0000","1","ETF","E","NSE","65.6100","43.7400","","","1828480"
"7844","AUTOIETF","ICICIPRAMC - ICICIAUTO","EQ","1.0000","1","ETF","E","NSE","235.3500","156.9000","","","65776"
"7880","AUTOBEES","NIPPONAMC - NETFAUTO","EQ","1.0000","1","ETF","E","NSE","235.4000","156.9300","","","150501"
